id,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9
ULM_147_P2,18.21128066143197,2.6519150794836945,0.29449768416637534,-0.6594076067406179,-0.35779875029328695,-0.05577622897645319,0.5448423347258261,-1.958853835082056,2.6053752003061197,0.4575691403071994
ULM_147_P3,16.084876241724487,5.855316258232297,0.2069250223206538,-0.12116894048209284,0.5287280880835482,-0.09708295688376554,2.348201249335629,-0.6682304555681378,1.2958357916292562,1.0178945755224398
ULM_147_P4,14.683239843839221,4.294576146628716,-0.1223273278244855,0.5308072385884883,1.1094114333990268,-0.19396119851166435,1.694075419372869,-0.22235622826608628,1.493428040436401,0.7327908049503099
ULM_147_P5,13.98384876401481,5.751901354454592,-0.5164932027434629,1.424606409702492,2.101580488032146,-0.3682448709585967,2.157766832228285,0.2930927565154081,1.4289303531306232,0.9938886592989142
ULM_27_P1,5.121136097323141,2.794661366571341,-0.5228510192911756,0.6847878632367533,1.483580503212739,0.18111462060130307,0.3106868095038373,-0.028491041875048816,0.04119755067377861,-0.41383553585063426
ULM_27_P2,2.4316431778364107,2.2710830803264432,-1.6542306804283655,1.4358677091823353,1.4451973799053455,0.46135996203999585,0.5439585220032772,0.09835857531530548,-0.0487728528451055,-0.6269189052657497
ULM_27_P3,4.280949529717842,2.500545422786506,-0.38425432365307555,1.1281356617512952,2.1350698694324604,0.35155167402677884,-0.060236879982122994,0.007681066380411842,-0.07450760871635789,-0.417312117368466
ULM_27_P4,5.1851005497978155,1.3791308143662144,-0.5494552355279908,1.834510034315286,2.124065824592793,-0.9957886806199173,0.30431468475978574,0.03718578850481008,0.011178164050130026,-0.28721931418031243
ULM_27_P5,2.7244191138304545,-1.533069348144159,0.5272595954512934,2.9452193790232637,1.3331716052547307,0.1824521122652551,-0.16504714875698084,0.012398565496555982,-0.16036887798076938,-0.654746771193772
ULM_310_P1,6.309297086767307,3.089387235263785,-1.5185448038477782,-0.2219058626859978,0.9837848410724821,0.3692521278625385,0.492526788215721,-0.00021845003305631463,-0.12775618793972238,0.558490570701589
ULM_310_P2,6.469533835432911,7.393942200590261,-0.18365409417461517,-0.1964941494024248,0.8030707268439039,0.443990636650785,0.9850082439951401,0.4310217992818479,-0.422579296688052,0.6949453165922808
ULM_310_P3,4.807458380328914,4.778246081997836,-1.8988638686965025,0.5382445851821144,0.09281706116591507,0.9354349353836485,1.5255708771607195,0.19590718126177736,-0.5244586665230826,0.5628332859346944
ULM_310_P4,2.101990131432076,3.0456444248789225,-2.554333472925873,1.105699888705442,0.05761036855608469,0.8164747794017285,0.7788973515526405,0.06383609144751577,-0.24344091883147317,0.6580517802327333
ULM_310_P5,4.175677450295442,2.8104397790892897,-1.822880205070463,0.42692656991372957,0.7936496321094196,0.9402600815808684,0.7701593722974458,-0.024982149589118135,-0.2784125236186061,0.3200469883407717
ULM_325_P1,4.020077909830966,1.738323242794466,-2.5532591582011994,2.5347955286853403,1.6475026558406203,-0.4859852585465562,0.08077374017241064,1.3013273182417135,0.3118310086154881,0.5908691778648869
ULM_325_P2,7.966256893725441,4.167294687663888,-2.1430593932954483,0.9061695873041677,2.2050935057637178,-1.1548556127088383,0.36816367970202296,1.6455098371314187,0.3360146844501575,0.8281708025203373
ULM_325_P3,6.081406393426229,3.923010320352685,-2.582594550700005,1.7498144561465436,1.5466040126623082,-0.8402414152726229,0.514413453855572,1.363561804553585,0.24977177228595085,0.6713318700251305
ULM_325_P4,6.737642648601086,1.2942933998062338,-2.357810850011686,3.0128832214951458,0.9194044086962121,-0.5570446926621976,0.781787147497855,0.7167610173650057,0.19997458457882508,0.38478031709774385
ULM_325_P5,6.801436477109659,0.1431957629990228,-1.7397664797254802,3.793159272693685,0.5853845970066296,-0.3691471077748004,0.5771320116053709,0.14759406471708708,0.09216483691802713,-0.10594704662643892
