site,mean__point_density,mean__pulse_density,mean__scan_angle_mean,mean__chm,mean__veg_height_mean,mean__veg_height_median,mean__crr,mean__veg_height_q10,mean__veg_height_q20,mean__veg_height_q30,mean__veg_height_q40,mean__veg_height_q50,mean__veg_height_q60,mean__veg_height_q70,mean__veg_height_q80,mean__veg_height_q90,mean__veg_height_sd,mean__veg_height_cv,mean__veg_height_skew,mean__veg_height_kurt,mean__veg_height_gini,mean__canopy_cover_gt1m,mean__canopy_cover_gt1m_w,mean__fhd,mean__fhd_w,mean__vci,mean__vci_w,mean__shann_capture,mean__shann_capture_w,mean__norm_shann_capture,mean__norm_shann_capture_w,max__chm,sd__chm,sd__veg_height_mean,sd__veg_height_median,sd__crr,sd__veg_height_q10,sd__veg_height_q20,sd__veg_height_q30,sd__veg_height_q40,sd__veg_height_q50,sd__veg_height_q60,sd__veg_height_q70,sd__veg_height_q80,sd__veg_height_q90,sd__veg_height_sd,sd__veg_height_cv,sd__veg_height_skew,sd__veg_height_kurt,sd__veg_height_gini,sd__canopy_cover_gt1m,sd__canopy_cover_gt1m_w,sd__fhd,sd__fhd_w,sd__vci,sd__vci_w,sd__shann_capture,sd__shann_capture_w,sd__norm_shann_capture,sd__norm_shann_capture_w,cv__chm,cv__veg_height_mean,cv__veg_height_median,cv__veg_height_q10,cv__veg_height_q20,cv__veg_height_q30,cv__veg_height_q40,cv__veg_height_q50,cv__veg_height_q60,cv__veg_height_q70,cv__veg_height_q80,cv__veg_height_q90,cv__veg_height_sd
PPO_O_05,68.64590165511461,31.899124377472123,16.766797065734863,23.460535774672284,16.29919019356668,17.82461409252341,0.6884331262231892,7.9614158185246096,11.623209826688248,14.260222077189274,16.24768726133103,17.82461409252341,19.07318242022557,20.13636254694133,21.094689025788778,22.058484103408098,5.874554706536704,0.4049944620877154,-0.9552079383117233,0.9770320507243555,0.20903541321489133,0.8175669268059987,0.8275958225926315,2.2415631682430224,2.1093264636975206,0.6301995804658382,0.5930008767654866,2.108177122321748,2.101837732588438,0.5927499242044518,0.591001033681856,33.604200000000006,5.195288942138548,4.7477108445289185,5.662357817677049,0.12705019868383988,5.848677631833871,6.087447549557423,6.014537493614141,5.846294011788692,5.662357817677049,5.550620349538605,5.445711698803811,5.327337051651446,5.225072403838469,2.1409355019410476,0.22827533997617916,0.9148469361654283,3.0583129177145834,0.11085198123285918,0.17872809001355566,0.19202053063600716,0.5338340296993399,0.5114619720713309,0.14969583319325763,0.14342575483743708,0.4880824920142447,0.5054872915543112,0.1368893725465291,0.14177669769909718,0.22262213470988718,0.29389203510893885,0.3207120348657168,0.7457481435145723,0.5303844293801786,0.4266624597122609,0.363771465312405,0.3207120348657168,0.293536936313795,0.27249316680805935,0.25433411291871566,0.238421122391231,0.36354866891252174
PPO_O_09,163.56636466193189,73.35954319842678,-6.666756820678711,29.215377652544397,21.139391367240243,22.860914168374265,0.7173582788333904,12.07853562215887,16.64375037954147,19.434660859222106,21.369861264187513,22.860914168374265,24.033078281274328,25.12644864909089,26.15980128871704,27.275978078187723,6.524039497221951,0.3531568313588,-1.3053020609864354,2.634790288352969,0.17521174799156847,0.8204493540197587,0.8222240594545831,2.2970216199753737,2.164128738949824,0.6209626876075091,0.585048809389318,2.185967256348314,2.1582949818152235,0.5909358599741775,0.5834453579338381,38.6052,5.715139962476866,5.320290741686795,6.001684515600338,0.11918193802418017,7.557837510275381,7.0368231770025975,6.53497657721052,6.225201419686939,6.001684515600338,5.884818243394327,5.794602553559241,5.758143301125623,5.68458161244674,2.3445902453896195,0.2538299974624017,1.0306375097036833,4.7311650372471235,0.10882220612607832,0.17922345783005408,0.19211642383871105,0.5807167134903937,0.5449786351992273,0.15700107598153146,0.14734773997454007,0.545148512372699,0.5555158500524776,0.14738108484759063,0.15018546233228774,0.19724736927947095,0.2549271542459327,0.265846067116611,0.6353572973299316,0.4287729181977449,0.34104318801969585,0.29516841868009364,0.265846067116611,0.247852936840614,0.2332643136904191,0.22238958385211385,0.21040374989763078,0.3595025068956067
PPO_Y_07,50.01654831815736,27.943054365640897,0.08381889015436172,21.553197039082207,17.05081674133198,17.898074156107697,0.7891945202426021,12.524534638131598,14.853676309839486,16.162502142734983,17.110309610520364,17.898074156107697,18.585865456063324,19.218026422152075,19.828288446301574,20.51346016230005,3.6851209555858895,0.22871966939299176,-1.3121193833648328,2.7486186859219957,0.11452034332389964,0.9173999721004632,0.9293317061330031,2.0172796489076354,1.9033780208087385,0.5956158917621357,0.5619965888892209,2.006075886382189,2.0055564242405755,0.5923049544143298,0.5921503448778724,27.972,3.067663881368472,3.0470730337920564,3.238246636399505,0.08026053633504646,4.5024833171202685,3.724128291439471,3.4124910757120714,3.2987736288808995,3.238246636399505,3.188040922219857,3.158167156697696,3.1374315648178945,3.0906960519298425,1.426020645034655,0.12003258690968285,1.0478592234809403,4.373761966276537,0.06117179204315541,0.10972129657274976,0.11327048596451177,0.3606279287047657,0.3588545904644202,0.1064423322553582,0.1059289385671434,0.33419823404181687,0.3455789403200387,0.09863323076133766,0.10199478375941429,0.14227370494909794,0.17870125678674936,0.18094385808455918,0.35973309776774026,0.2507060279481911,0.21113142439879956,0.19281952249103262,0.18094385808455918,0.1715392314895303,0.16432465255962894,0.1582089519285601,0.1506346292443986,0.3868325510047508
PPO_Y_09,67.9208282913154,34.293321014876184,-18.085855865478514,15.007682507666715,9.105769888211986,9.720038899523178,0.5802903280104228,3.511586747544559,5.512335376191813,7.1538882234200045,8.541490258804604,9.720038899523178,10.75240793648379,11.708049368743358,12.623424886301894,13.5950326606219,4.108286353990755,0.5575686754932881,-0.2730052599463845,0.15763264043461875,0.2862636193855715,0.6667257096541345,0.656751175266211,1.8677053029471486,1.7776683396024981,0.5516581055195154,0.5250790892394128,1.7358935473176067,1.7118983632593732,0.5127357279410729,0.5056653759282905,27.705400000000004,8.019558501933089,5.715286797065214,6.6054061399401816,0.1619516615285655,3.8986601767488525,4.956596057999595,5.6805930089567065,6.204917988189148,6.6054061399401816,6.945358223346081,7.214858268594758,7.460650307269416,7.665472437452104,2.2983583616344694,0.33936534367720905,1.028811273679771,2.468227393329558,0.1379542741457549,0.3381721346108205,0.3527765881209599,0.7869077496260705,0.7623230837943931,0.2322429818162633,0.2250004823157381,0.7071083903243698,0.7219754658080026,0.208673669551743,0.21306911460195654,0.5342630306467798,0.6277181516994361,0.680309936484946,1.1092170019582284,0.8995900029354958,0.7951890627757757,0.7272097367879047,0.680309936484946,0.6465032967316936,0.6166510107516038,0.5913473196380804,0.5640784179137477,0.5595964800039221
PPO_Y_13,50.45323624163852,22.923886734553054,4.994363737106323,15.935400231557475,11.556519769124947,12.49659209303055,0.7203808280038014,6.62275465122503,8.885556980931261,10.485720306322223,11.651598689888203,12.49659209303055,13.166781968363244,13.751007938407493,14.329209151877304,14.974859303979263,3.472823404306434,0.33277470744169174,-1.0713288299815464,1.2254341528963333,0.17435567399896795,0.8696135768152364,0.8862145161100882,2.0249400183346196,1.877109154067113,0.6495147081209522,0.6021045268000126,1.951189492995153,1.9550602846188838,0.6258391111829267,0.6270721706404327,20.9804,1.9261716123563342,2.5976194652272846,2.6249640891462116,0.11417825078629291,4.5459759866010465,4.103320691678525,3.5129366792827184,2.986610561953055,2.6249640891462116,2.4087959916750394,2.2696423185664245,2.1562170519045036,2.047327137109278,1.3052949717976134,0.17631377954660585,0.8438986065109775,3.305922063749712,0.09690246042012544,0.12330524048087761,0.13420833008053482,0.3628488524930594,0.3534758063904014,0.11637949486004713,0.11338046326874476,0.3005932493155368,0.3206731436806073,0.09641596283185846,0.10286183030204057,0.1209126357053737,0.2250968159889945,0.2104558325833387,0.6875366262720053,0.46227789473375225,0.3354598370526674,0.2567465003112997,0.2104558325833387,0.1832478306188699,0.16523593828080158,0.15061725297706355,0.13678909296378033,0.3758759696524533
PPO_Y_17,55.648652587545584,22.913161221877473,-0.01613248996436596,13.895852740297125,9.140723927757781,9.601485693324666,0.6406903161264976,4.939516382925206,6.598739709271612,7.814067421406152,8.774149536845604,9.601485693324666,10.343747193003393,11.035490158586096,11.75976199854476,12.599880661978464,3.0831729872911167,0.40748897889198943,-0.5969706137636972,0.4166552473775851,0.21838431998596047,0.8290603350343506,0.8279341580953871,2.0317437242199823,1.9305783571161748,0.6537756199126515,0.6212355362744966,1.9125088778413306,1.9006344940479507,0.6153877980571059,0.611556315617698,20.7816,2.9055187107045617,3.0408009949895183,3.2995440549689965,0.13462084636234856,3.7279634671383297,3.6756822940937126,3.5251180198494394,3.403607282291797,3.2995440549689965,3.2069930516652576,3.1450235302500498,3.0752739477079336,2.984849970141295,1.0290179647205808,0.22602255567629922,0.7835143945824721,2.263654098083604,0.11310955168068466,0.17666895557240042,0.19921455967250154,0.3709975201986679,0.38074022088596865,0.1194052304840582,0.1225536582020903,0.33618159056629515,0.36445402777332025,0.10821709779776725,0.11731471279151015,0.2148010200816765,0.34568510661046703,0.36035596115396284,0.7963914492485853,0.5898242971871478,0.47738114015920496,0.40866332308939163,0.36035596115396284,0.32389941832709884,0.29634291355821707,0.2707748626332673,0.24432202171673745,0.334450653007447
PPY_O_09,49.93718800860292,30.021464604916304,10.830346584320068,14.594995890548907,11.382783452974419,11.8156900906193,0.7763924036060994,8.54806472182758,9.87884980162165,10.690534751662582,11.303220611361416,11.8156900906193,12.276583944191511,12.702602535182796,13.148359265630443,13.668198828053468,2.260493095307458,0.21578258842998874,-1.06083439178848,1.9753335257753282,0.1117110704394774,0.9214425552674005,0.9281956337764947,1.8073528066718847,1.7040420218459544,0.5936408233612342,0.5597074932777214,1.8359275651422038,1.8280533172020412,0.6030264524885682,0.6004400869415136,19.5496,1.9875471544948358,2.0581651232795815,2.098911568875535,0.08176973404338646,3.015595242083976,2.5780199244727466,2.3283202747357103,2.1826561725623086,2.098911568875535,2.023752569037252,1.9745526041298647,1.9256784645308287,1.9056437815851435,0.8716021743878501,0.1273708488377993,0.9373233499044634,3.752870418040767,0.06553236171748784,0.11889257912360915,0.12806509608892477,0.28648943815771793,0.28965996589058735,0.09409995952335426,0.09514134706367412,0.2749766125939693,0.2866788430922194,0.09031847135920151,0.09416217122925422,0.13716816245348656,0.18246908730624062,0.1794585652048969,0.35550428393789407,0.263766898975755,0.22024583554177832,0.19513663472246426,0.1794585652048969,0.16644053584640392,0.15684526729699372,0.14769777900218017,0.14055547169350252,0.386400086279057
PPY_O_24,49.335414863264255,30.662581608272347,0.09400376230478287,5.593535367517271,3.1496883986681943,3.164158270711154,0.5700622069552594,1.5179726100271718,2.039827820626226,2.4561169178146622,2.8194378025738898,3.164158270711154,3.5052201925450186,3.8619161637561645,4.258313336282673,4.752147502209001,1.3461400185288972,0.5010650300395441,0.004646341759478634,-0.19508270149400325,0.2638381018806446,0.5035274565358173,0.47402229441175603,1.3639569191204295,1.2884258308112404,0.5287545738968,0.4994680124971218,1.238631137912369,1.184758064691351,0.48017983918060586,0.45929580588603625,11.731399999999999,2.6851402286515293,1.6406075001322251,1.7653028764349237,0.15295745938448038,1.1820328723554083,1.3598850848903972,1.5020806189993707,1.6361538268774407,1.7653028764349237,1.8867515820552234,2.0133196866175043,2.1538960494540484,2.321257959425517,0.6244639273004988,0.29928515017474305,0.7601420336633897,1.5742919035142373,0.12801196001740298,0.3097170562460844,0.3226853740395449,0.6237455780319199,0.6220961265132843,0.2418500115321224,0.2412118761797915,0.568083556935896,0.577490155038781,0.22027284788656232,0.22392576471229764,0.483675380035346,0.525770433189237,0.5634241976686685,0.7930306727429884,0.6763087841754869,0.6193121309979364,0.5867101878850332,0.5634241976686685,0.5432822658409264,0.5258573698559289,0.5099623106797018,0.4922672568001028,0.46588771981409066
PPY_O_31,69.030319405603,38.91845066707681,0.09227343201637268,13.429151471798031,9.293131699149686,9.741275138371307,0.6852278752487277,5.616201203847147,7.184725765407251,8.223733312502992,9.037663374848705,9.741275138371307,10.37763206812684,10.993314484655347,11.613523996261941,12.297318766187335,2.7563906580197806,0.32803247561430804,-0.7641354221990229,0.8280009287400049,0.1749015247384686,0.8670337162217578,0.8742508717650068,2.00763823297858,1.91093851586416,0.6619270914823204,0.6300366349442849,1.964787941467225,1.957223131836025,0.6477349697120481,0.6452372008665531,19.067,2.6451935083907743,2.4756655612701053,2.730128484744876,0.1078027590259782,2.8843954404612164,2.7829796103222977,2.7498431436794672,2.737847243085985,2.730128484744876,2.7225340004897847,2.697078218972595,2.6766587843044034,2.6456592442114197,0.8191361715346321,0.16565341984168852,0.7833188440849242,2.3501158634977903,0.08463533957837002,0.15509956538499015,0.16928424540454873,0.36139986132873575,0.3613629773423779,0.1191377813682275,0.11913702546019214,0.35140083382257964,0.368029753309261,0.11589030265313034,0.12139073331670247,0.1973090947954986,0.2671411682914586,0.2812248725050125,0.516798332182919,0.3892586139522442,0.33590184283581154,0.3041490435910833,0.2812248725050125,0.26309102340677903,0.24594261601248085,0.23091815218608086,0.21550145935486853,0.29738637477684776
PPY_Y_01,34.61656077528375,25.005968932768877,7.729100894927979,3.9924877789584876,2.489630378769576,2.503654210871393,0.6291248160998024,1.5202276375695638,1.8768227271736104,2.115014515167217,2.313468921992861,2.503654210871393,2.700090315610354,2.909380623553259,3.1445482039814734,3.453467621467597,0.8294318964364044,0.3646158459613637,-0.2695832741529929,0.9830676431693217,0.19252679679210166,0.7595330357307737,0.780267292939252,1.163001903775934,1.0891189438007842,0.5099505365337217,0.4775480318116017,1.2115883131438228,1.199322263938504,0.5312959796727663,0.5259055464526802,8.2248,1.2491562739844164,0.8532512893808821,0.9157835696345415,0.13242917107135935,0.9224907108752889,0.8844944940579561,0.8714938738907223,0.8827563791525204,0.9157835696345415,0.9630828445397853,1.0123299188886767,1.0665388308423223,1.1321506002434027,0.38069342730376354,0.18792063841876133,1.125504556645875,3.0376102529960756,0.09992993430900433,0.21491648691556567,0.2298684719917672,0.37064586323708426,0.3768173241435021,0.1624573843495982,0.16516132491481572,0.30695512825417476,0.3140382762638326,0.13458092656653195,0.13768843935969693,0.3130976558607884,0.3443059284424267,0.3676198425874083,0.6109736412986021,0.47515180954255587,0.415352202813766,0.38408526313881386,0.3676198425874083,0.35793595738241313,0.34876450822076827,0.33968384740531177,0.32827791517170885,0.46043351217653034
PPY_Y_22,100.06771725120885,61.61254427990404,-0.4229147553443909,5.528300606450682,3.1665407775545953,3.221210638492124,0.5614657910486711,1.619320279212019,2.225878264160251,2.6180029716998563,2.935015280255996,3.221210638492124,3.5049880356455767,3.8100540698516623,4.162965611434757,4.636897302642181,1.1989726634062563,0.4213985622689105,-0.29241043336603806,0.372548710271347,0.2299930897961732,0.7896006877722288,0.8119714449642712,1.5406749663358066,1.4594442014847027,0.6130569719878741,0.5807129589788609,1.5550643854324482,1.5465940577824724,0.6188104415551918,0.6154485405692555,10.626000000000001,1.7227754168500842,1.224449507076257,1.302122259459048,0.10268134807086962,1.1060591449334227,1.1722416286185375,1.2104952700605724,1.2534235630677328,1.302122259459048,1.351908135312391,1.4057972403052013,1.4743072484498174,1.5796489813739725,0.3942140216377449,0.15694205236818515,0.7013126569659859,1.6708283056392084,0.08315083362021261,0.17694455825289945,0.18730235648573829,0.29878870897985205,0.30482302284579,0.11881556163386256,0.1212266076066398,0.2775830422032299,0.2839078012384055,0.11041689635338266,0.11294051978826411,0.3196757706300207,0.3953338976109488,0.41373185056930356,0.6998282063982229,0.5384811504588362,0.47252014191291697,0.4366749613515203,0.41373185056930356,0.3951310881045618,0.3783975534528008,0.36345320040425033,0.3495149560471991,0.3346785542787991
PPY_Y_23,29.557834735183114,25.03928226044822,-11.789151287078857,2.08300244637701,1.1551503712533635,1.1286825005151468,0.5853292802100094,0.5731434276114883,0.7325240542595963,0.8717753483628595,1.001832691134532,1.1286825005151468,1.2559883406511667,1.3952509228932464,1.5602625551617182,1.7723114547153898,0.5428772051492075,0.5483392937155791,0.2024968732833702,-0.30746820815148035,0.2843075510532484,0.2669763455663333,0.25112741696031093,0.7843376623198357,0.742825006684499,0.403003515493233,0.3816221323213246,0.730353341527869,0.699291633697148,0.37526899150933496,0.3592923767725441,5.3198,1.2418141043669058,0.7402994356473463,0.7845517905601251,0.18912314780492837,0.5668928095832444,0.6358125344967936,0.689628796096712,0.7368202363776911,0.7845517905601251,0.8313473855142366,0.8895335548278535,0.9666533778397209,1.068956381510944,0.31732418672342644,0.3286809410068006,0.7894022845830551,1.562885248441446,0.1476404911673105,0.28626163981239017,0.29101350745986837,0.46217553023668917,0.4525571374064331,0.23849285633452047,0.2335280214196011,0.43130515729577057,0.4287427567189237,0.22256473038694818,0.22127306972793556,0.5982950683363203,0.644611170207422,0.6998882677067685,1.0154390097240575,0.8823224579335806,0.8003878795314895,0.7418791970509722,0.6998882677067685,0.6658937451096313,0.6406913319790268,0.6220047150840744,0.6051468888129319,0.5866407869488289
ULM_147,68.12864998308365,30.61720670029676,4.379443091154099,49.11862098932524,29.690467621631296,31.577576488559657,0.6064283506809889,10.840708350733653,16.313107753043543,21.584594557873764,26.81728371033783,31.577576488559657,35.781879862577334,39.48038437690302,42.61246528713101,45.3791045532462,14.75380642565678,0.5543336379165196,-0.3272827005453404,0.8376540618135794,0.2734105064031466,0.9278470737878706,0.93019448985321,2.187850836683457,2.099069024584378,0.49709075102129735,0.47692185589130875,2.0897844436526265,2.0694376561206385,0.47481095962096614,0.4701890485601853,79.87039999999999,22.266816044372227,17.08356159752346,22.303276895293227,0.17987934792037583,12.352611260381675,16.268151734295706,19.106380600853022,21.074545414841896,22.303276895293227,23.008839289998907,23.3191292672304,23.313686722431004,22.992612089664455,8.599745763856749,0.3261030032850396,1.3512710007500637,4.389753770704056,0.14008213983375833,0.12104999016460156,0.12760624537869003,0.5322335882292164,0.5381302279293367,0.12091310648400477,0.12225005303934892,0.4589614978788547,0.4622929350810628,0.10427068401462283,0.10502766245673145,0.4646926123350079,0.5857832730984569,0.7170675160416992,1.149944462082475,1.0065137903724266,0.8937989568070959,0.7959640699526117,0.7170675160416992,0.6547351024757605,0.6023881866246771,0.5587513026217013,0.518270119512968,0.5940901973045268
ULM_27,61.73955971496024,28.44044900756729,-0.09306392818689346,23.640164111392334,14.953450024181219,16.056914882524776,0.6424858327207245,5.9290089429934865,8.798855252643671,11.468868347735414,13.881037447909964,16.056914882524776,17.919279601488597,19.533966782492737,20.937567290881468,22.15354310032305,6.716479318202626,0.47494946194983945,-0.5155990657691975,0.40296505722322984,0.2444996543286458,0.8539020728162832,0.8568433038688064,1.9830636070056908,1.8770044947509905,0.5014455187717682,0.47453682590267593,1.9038979381589538,1.8852448197050378,0.4816237414682263,0.4769515415424408,50.9246,12.082791402818257,8.083738546156098,9.89964868028461,0.14972819356549116,5.3159975339326575,6.738389656689651,7.946133719527299,8.992756150016502,9.89964868028461,10.686358081963915,11.329859865964286,11.749284008342254,11.936466939195824,4.376814675430735,0.2489314581666949,1.0637615870752297,3.1224844684018946,0.11842924650372,0.16845746284242563,0.18200326789628865,0.5146636283504948,0.5141778542642543,0.13005089810295073,0.12993659355887108,0.44008630804422477,0.4445480166153321,0.11121891943396511,0.1123557587299703,0.5091779008410579,0.5422527976152647,0.6174257490844061,0.9344236884960015,0.7829581170046875,0.7009886787667006,0.6509257570546519,0.6174257490844061,0.5960590853516771,0.5790175614512112,0.5597935784947659,0.5369820467254653,0.6513078817004192
ULM_310,73.36760357881343,27.0389748481473,-1.8203750133514405,27.153578663684527,14.918185466200976,15.001389142350115,0.5535032417293346,5.426631414649195,7.829618695158186,10.221095468375092,12.588553936686221,15.001389142350115,17.41295212619874,19.73254127745891,21.991994956169798,24.213626729458195,7.876119015339617,0.5968266014203859,-0.037542196625679314,0.40439852825163225,0.30283787119352884,0.8627546410382638,0.859923251125978,2.0762674937824275,1.996344702723065,0.516627771926791,0.496742973516883,1.958240023343929,1.9404056793514743,0.48729773406283483,0.4828794028060329,54.205799999999996,14.335195027809771,9.507942273700795,11.854157062525843,0.1796111116136265,6.689701117320986,8.18626212177328,9.55799663869015,10.75533289474031,11.854157062525843,12.727885413484803,13.443249405872843,13.91823286774759,14.189281290434597,5.255858225977034,0.3304174609202515,1.1891571401897743,3.554393405442905,0.14371956922753176,0.16567645479580723,0.1816948440625923,0.4449850423663582,0.4576186642815969,0.11055174130028393,0.11370188325051797,0.3860693656640374,0.3990983423351023,0.09593648753352421,0.09918140891119312,0.5318883513212311,0.6422416655554217,0.7920533790651703,1.2482453710188328,1.0509510227398615,0.9376437702791435,0.8563472786492348,0.7920533790651703,0.7331037498138265,0.684373179065536,0.6368824877269743,0.5901592016866213,0.6735302725695176
ULM_325,98.84010192796597,38.832138215524154,20.596162414550783,28.955088565900592,17.344825286968963,18.149895380729347,0.6241863380580261,6.981306719055456,10.099386687626048,12.994020979912637,15.699259913055352,18.149895380729347,20.395761334220374,22.540391088306055,24.55083636391986,26.43867572347424,7.953627760083643,0.4615721659096499,-0.4424812981179177,0.41914605978929986,0.24108342713167769,0.9340090252901547,0.9376789929386014,2.2810706139969534,2.1855421026683866,0.532544398241497,0.5102495616306831,2.2055457085700447,2.193180286614829,0.5148950248873188,0.5120041120967288,70.6828,17.304654273254528,10.355921435817342,12.369934861959859,0.14027298075378503,5.548929818477982,7.272712451535898,9.173724454381489,10.875773790100624,12.369934861959859,13.619886546533024,14.765422860017287,15.72577444953107,16.54049548962778,5.874715593493219,0.21556296589327334,1.014601473484292,3.0978172206350867,0.1035718819849808,0.10162761826144902,0.10658594719798527,0.5282965382963974,0.5359447600685423,0.12335238594967098,0.12513255740849943,0.43015902104178405,0.4286185752916998,0.1004472776308509,0.1000896606533211,0.5988803075591976,0.5987695847876248,0.6837495395730124,0.8235791160144945,0.7378585646043272,0.7146916399013709,0.697105312029184,0.6837495395730124,0.6689610867508751,0.6555798201174208,0.6411248929731406,0.6263757002551122,0.7439893371041035
ULM_345,75.79348981582442,36.83198224987814,1.8739680707454682,30.493858693941444,19.25665058873367,20.08707016481604,0.6520032187958955,9.460757335572062,12.652195496230217,15.286463224001135,17.7814272074934,20.08707016481604,22.21651990488235,24.19100790708254,25.9649371737629,27.747069647837133,7.7908069595938345,0.4248271122646628,-0.5615104945424358,1.3513778641664422,0.21578940064878446,0.9249862615808855,0.9295003783211507,2.0959670176213363,1.9911553239360984,0.49341727784754646,0.46873033754352933,2.0647413951611857,2.0499770799092714,0.4861124343783733,0.4826360163037971,68.6768,16.60549262237057,10.55072199636629,12.699866828283938,0.16317836623601742,6.834064827329691,8.284048724126778,9.862992164922016,11.37934656301376,12.699866828283938,13.847567346319774,14.78455458165936,15.471091274234729,16.00219238213571,5.750812174386543,0.24071716870299217,1.2988013467748125,4.422022794393606,0.11530378618933776,0.12537360610858922,0.1336409492711445,0.46435448434537907,0.47635445610078764,0.109289870306567,0.11211218235427647,0.39537981162589114,0.39979779906163815,0.09305056733259576,0.09409069863455313,0.5456278662742144,0.5510170517842002,0.6354053756467153,0.7388136826991253,0.6674613434001703,0.6533303372685966,0.6448604011313258,0.6354053756467153,0.6257728727660656,0.6127069796734401,0.597224380314222,0.5779585273351937,0.7439350984940575
ULM_80,173.41573432262592,68.6574818768125,0.0011557363905012608,23.0019446655365,14.423050378596248,15.40350627256739,0.6229723087988985,6.1347468479083105,9.115649207840622,11.454191553030402,13.524562425701067,15.40350627256739,17.031940565493663,18.50899407332026,19.831264024718365,20.994195452911384,6.0846859413405046,0.46807080722616423,-0.5698799125473762,0.8313078764722122,0.2426921362297417,0.8853907339877962,0.8857967201980692,2.213663797761138,2.1037580298286445,0.5622867703418492,0.534407601077691,2.1854572013637936,2.1702659713823467,0.5551035849863939,0.5512305430428193,50.117399999999996,10.818481332332395,7.486144179274246,9.00827439270427,0.15404095882703492,5.232293117261885,6.327615703386504,7.293816647140791,8.223922430863409,9.00827439270427,9.64174056205448,10.179076680330018,10.555126495770622,10.724996701767827,3.741659508261596,0.261263121985687,1.0872296571258824,3.7413807390363445,0.11605075563760767,0.14890507711412737,0.1649133087709247,0.4356314195857487,0.44714235382102074,0.11051139200429035,0.11346782870948136,0.4074876129437433,0.42002376239913514,0.10341052793837413,0.10659226963119536,0.47690813914503954,0.5246258449536653,0.5908449579211548,0.8549796156718437,0.696537707214586,0.6403687506103715,0.6129738188916954,0.5908449579211548,0.5726767426684598,0.5567046808017629,0.5391109121170212,0.5176396986234094,0.6220738401039642
ULO_107,128.72407047501287,54.40707502687629,15.032242012023925,26.872409841065195,18.198730283321446,19.577237230049242,0.6749701394539194,8.838938909227036,12.76161828312548,15.427485400060727,17.649182298525307,19.577237230049242,21.27006928512945,22.767573414268394,24.027888427087895,25.166606753678515,6.828695459627144,0.4172687554007662,-0.9228852313722411,1.445624607002225,0.21234893396215537,0.8920165786165268,0.8969057558828537,2.231605209632638,2.0917630303705574,0.5634712651629967,0.5281058617692653,2.1889700773463194,2.172576858384052,0.5528854903491431,0.5487674451468918,50.5858,8.357748559685664,6.514047874822576,7.709365251860137,0.1376374692517503,6.639771849014944,6.9224789877184945,7.065884650881077,7.325574613826214,7.709365251860137,8.040550675597817,8.32440405307058,8.436438893554982,8.44099073487997,2.850430103914369,0.23440615151327887,1.1080783927540057,4.352599119492711,0.10849254583968237,0.1374142172161933,0.15151980976455406,0.44901360175059973,0.45530827965239107,0.11332611210594726,0.11493329078692956,0.39928925645752966,0.41090444741302673,0.100757494429182,0.10369304357688232,0.31222339140968947,0.3592477585912628,0.3943796449131867,0.7548191705347655,0.5448134550899081,0.459508340178333,0.41585156349102786,0.3943796449131867,0.3788825281647976,0.36665915171606395,0.35245138907418433,0.3366426649145008,0.41941801998220374
ULO_139,60.661460046813794,28.157834211958736,-10.97727656364441,29.672216146934215,19.5135522498195,21.34933711463186,0.6514164230056212,8.026218141513748,12.131762285380841,15.599756686176267,18.686720118035456,21.34933711463186,23.55259670137353,25.317002189995623,26.74712783155382,28.006716755403403,8.353836669224531,0.47292493376276407,-0.6431217798743128,0.42649031374254076,0.24212045849521985,0.8940590316734408,0.9010595699356412,2.08395314057312,1.9602168391334325,0.5215942213241502,0.4906338985041092,2.0170576843719825,2.0059749767410957,0.5048709790892518,0.5020857830219494,52.0878,10.434668372780473,8.291834787312094,10.2930461187351,0.1422146083757648,7.073747176553338,8.353316942759525,9.196407456417273,9.859655607153698,10.2930461187351,10.568569913799738,10.732487953936417,10.749122541754552,10.633119872658533,3.584933198690986,0.22638186765176868,1.0163432783832393,3.0364524059667537,0.11043883130093449,0.1327544028725887,0.14047418759869523,0.4518023192448791,0.4572781238038307,0.1132018592142912,0.11457724140466803,0.382441540165403,0.39232547571169707,0.09583582785433459,0.09831131049338566,0.3583333615242433,0.43115181391231355,0.4890443267001371,0.8871938022088056,0.6950295942507809,0.5957150610790996,0.5338040511061101,0.4890443267001371,0.456095840462064,0.43151616961893974,0.40947853424434477,0.3870061551896569,0.43713820457300245
